filename,iati-activity/iati-identifier[1],iati-activity/transaction,iati-activity/transaction@humanitarian,iati-activity/transaction@ref,iati-activity/transaction/transaction-type[1],iati-activity/transaction/transaction-type[1]@code,iati-activity/transaction/transaction-date[1],iati-activity/transaction/transaction-date[1]@iso-date,iati-activity/transaction/value[1],iati-activity/transaction/value[1]@currency,iati-activity/transaction/value[1]@value-date,iati-activity/transaction/description[1],iati-activity/transaction/description[1]/narrative[1],iati-activity/transaction/description[1]/narrative[1]@{http://www.w3.org/XML/1998/namespace}lang,iati-activity/transaction/provider-org[1],iati-activity/transaction/provider-org[1]@provider-activity-id,iati-activity/transaction/provider-org[1]@ref,iati-activity/transaction/provider-org[1]@type,iati-activity/transaction/provider-org[1]/narrative[1],iati-activity/transaction/provider-org[1]/narrative[1]@{http://www.w3.org/XML/1998/namespace}lang,iati-activity/transaction/receiver-org[1],iati-activity/transaction/receiver-org[1]@receiver-activity-id,iati-activity/transaction/receiver-org[1]@ref,iati-activity/transaction/receiver-org[1]@type,iati-activity/transaction/receiver-org[1]/narrative[1],iati-activity/transaction/receiver-org[1]/narrative[1]@{http://www.w3.org/XML/1998/namespace}lang,iati-activity/transaction/sector[1],iati-activity/transaction/sector[1]@code,iati-activity/transaction/sector[1]@percentage,iati-activity/transaction/sector[1]@vocabulary,iati-activity/transaction/recipient-country[1],iati-activity/transaction/recipient-country[1]@code,iati-activity/transaction/recipient-country[1]@percentage,iati-activity/transaction/recipient-region[1],iati-activity/transaction/recipient-region[1]@code,iati-activity/transaction/recipient-region[1]@percentage,iati-activity/transaction/recipient-region[1]@vocabulary,iati-activity/transaction/flow-type[1],iati-activity/transaction/flow-type[1]@code,iati-activity/transaction/finance-type[1],iati-activity/transaction/finance-type[1]@code,iati-activity/transaction/aid-type[1],iati-activity/transaction/aid-type[1]@code,iati-activity/transaction/aid-type[1]@vocabulary
drc-activities,DK-CVR-20699310-DK201690,"
      ",,,,4,,2020-12-31,954806,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201690,"
      ",,,,4,,2021-03-31,8515,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201690,"
      ",,,,11,,2020-09-30,3000000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201690,"
      ",,,,11,,2020-03-31,3000000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1940,"
      ",,,,4,,2019-03-31,3258049,,2019-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1940,"
      ",,,,4,,2019-06-30,4991605,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1940,"
      ",,,,4,,2019-09-30,5613132,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1940,"
      ",,,,4,,2019-12-31,6445421,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1940,"
      ",,,,11,,2019-03-31,10250000,,2019-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1940,"
      ",,,,11,,2019-09-30,10250000,,2019-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK1940,"
      ",,,,4,,2020-03-31,462077,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,4,,2019-09-30,29233,,2019-09-30,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,4,,2019-12-31,5409,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,4,,2020-03-31,2999076,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,4,,2020-06-30,4256140,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,4,,2020-09-30,5606200,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,4,,2020-12-31,4124553,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,4,,2021-03-31,48082,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,4,,2021-09-30,1436,,2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,11,,2020-09-30,9875000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201692,"
      ",,,,11,,2020-03-31,9875000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19972,"
      ",,,,4,,2019-03-31,1270,,2019-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19972,"
      ",,,,11,,2019-03-31,450000,,2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19972,"
      ",,,,4,,2019-06-30,93880,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19972,"
      ",,,,4,,2019-09-30,125182,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19972,"
      ",,,,11,,2019-09-30,450000,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK19972,"
      ",,,,4,,2019-12-31,318212,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201686,"
      ",,,,4,,2019-12-31,278434,,2019-12-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201686,"
      ",,,,4,,2020-03-31,1000000,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201686,"
      ",,,,4,,2020-06-30,302267,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201686,"
      ",,,,4,,2020-09-30,1000000,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201686,"
      ",,,,11,,2020-09-30,1000000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201686,"
      ",,,,11,,2020-03-31,1000000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DU252394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DU252398,"
      ",,,,1,,2020-11-03,344444,EUR,2020-11-03,"
        ",First Installment ,,"
        ",XM-DAC-7-PPR-4000004186,XM-DAC-7,10,Netherlands Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DU252394,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DU252398,"
      ",,,,11,,2020-09-01,3100000,EUR,2020-09-01,"
        ",Total Project Commitment ,,"
        ",XM-DAC-7-PPR-4000004186,XM-DAC-7,10,Netherlands Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DU252394,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DU252397,"
      ",,,,1,,2020-11-03,281408.00,EUR,2020-09-01,"
        ",First Installment ,,"
        ",XM-DAC-7-PPR-4000004186,XM-DAC-7,10,Netherlands -Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DU252394,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DU252397,"
      ",,,,11,,2020-09-01,4000000,EUR,2020-09-01,"
        ",Total Project Commitment,,"
        ",XM-DAC-7-PPR-4000004186,XM-DAC-7,10, Netherlands - Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DU252394,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DU252399,"
      ",,,,11,,2020-09-01,2110040,EUR,2020-09-01,"
        ",Total Project Commitment ,,"
        ",XM-DAC-7-PPR-4000004186,XM-DAC-7,10,Netherlands Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DU252394,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DU252399,"
      ",,,,1,,2020-11-03,146867.00,EUR,2020-11-03,"
        ",First Installment ,,"
        ",XM-DAC-7-PPR-4000004186,XM-DAC-7,10,Netherlands Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DU252394,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201695,"
      ",,,,11,,2020-03-31,1378054,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida -Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201695,"
      ",,,,4,,2019-12-31,-40,,2019-12-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201695,"
      ",,,,4,,2020-03-31,737942,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201695,"
      ",,,,4,,2020-06-30,953567,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201695,"
      ",,,,4,,2020-09-30,851179,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201695,"
      ",,,,4,,2020-12-31,521506,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201695,"
      ",,,,11,,2020-09-30,1378054,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida -Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201693,"
      ",,,,11,,2020-03-31,315546,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201693,"
      ",,,,4,,2020-03-31,109206,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201693,"
      ",,,,4,,2020-06-30,18669,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201693,"
      ",,,,4,,2020-09-30,51091,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201693,"
      ",,,,4,,2020-12-31,144475,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201693,"
      ",,,,11,,2020-09-30,315546,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark  Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201698,"
      ",,,,4,,2019-03-31,56001,,2019-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201698,"
      ",,,,4,,2019-06-30,33707,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201698,"
      ",,,,4,,2019-12-31,3629,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201698,"
      ",,,,4,,2020-03-31,293436,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201698,"
      ",,,,11,,2020-03-31,1809453,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201698,"
      ",,,,4,,2020-06-30,831779,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201698,"
      ",,,,4,,2020-09-30,307390,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201698,"
      ",,,,4,,2020-12-31,552550,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201698,"
      ",,,,11,,2020-09-30,1809453,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201699,"
      ",,,,4,,2020-03-31,199391,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201699,"
      ",,,,4,,2020-06-30,194800,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201699,"
      ",,,,4,,2020-09-30,403017,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201699,"
      ",,,,4,,2020-12-31,215423,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201699,"
      ",,,,11,,2020-09-30,500000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201699,"
      ",,,,11,,2020-03-31,500000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201700,"
      ",,,,4,,2020-03-31,508381,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201700,"
      ",,,,4,,2020-06-30,1070198,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201700,"
      ",,,,4,,2020-09-30,1364320,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201700,"
      ",,,,4,,2020-12-31,1585342,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201700,"
      ",,,,11,,2020-03-31,2125000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201700,"
      ",,,,11,,2020-09-30,2125000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201701,"
      ",,,,4,,2019-03-31,588,,2019-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201701,"
      ",,,,4,,2019-12-31,1103,,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201701,"
      ",,,,4,,2020-03-31,681351,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201701,"
      ",,,,4,,2020-06-30,864527,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201701,"
      ",,,,4,,2020-09-30,804953,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201701,"
      ",,,,4,,2020-12-31,640153,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201701,"
      ",,,,4,,2021-03-31,2389,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201701,"
      ",,,,11,,2020-09-30,746946,,2020-09-30,,,,"
        ",,XM-DAC-3-1,10,"Denmark - Ministry of Foreign Affairs, Danida",en,"
        ",,DK-CVR-20699310,21,Dansh Refugee Council,en,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201701,"
      ",,,,11,,2020-03-31,746946,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,"Denmark - Ministry of Foreign Affairs, Danida",en,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,en,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201711,"
      ",,,,11,,2020-03-31,1400000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida- Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201711,"
      ",,,,4,,2020-03-31,31556,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201711,"
      ",,,,4,,2020-06-30,307877,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201711,"
      ",,,,4,,2020-09-30,406988,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201711,"
      ",,,,4,,2020-12-31,392145,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201711,"
      ",,,,11,,2020-09-30,1400000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201711,"
      ",,,,4,,2021-03-31,3305,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201716,"
      ",,,,11,,2020-03-31,1600000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida -Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201716,"
      ",,,,4,,2020-03-31,498266,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201716,"
      ",,,,4,,2020-06-30,793211,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201716,"
      ",,,,4,,2020-09-30,811995,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201716,"
      ",,,,4,,2020-12-31,878663,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201716,"
      ",,,,11,,2020-09-30,1600000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201716,"
      ",,,,4,,2021-03-31,65032,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201717,"
      ",,,,4,,2019-12-31,13558,,2019-12-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201717,"
      ",,,,4,,2020-03-31,1099633,,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201717,"
      ",,,,4,,2020-06-30,644644,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201717,"
      ",,,,4,,2020-09-30,418489,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201717,"
      ",,,,11,,2020-03-31,1600000,,2020-03-31,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida -Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201717,"
      ",,,,4,,2020-12-31,604915,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201717,"
      ",,,,4,,2021-03-31,2887,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201717,"
      ",,,,11,,2020-09-30,1600000,,2020-09-30,,,,"
        ",XM-DAC-3-1-271673-32612,XM-DAC-3-1,10,Danida-Denmark Ministry of Foreign Affairs ,,"
        ",DK-CVR-20699310-DK19938,DK-CVR-20699310,21,Danish Refugee Council ,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201719,"
      ",,,,4,,2020-03-31,400318,,2020-03-31,,,,"
        ",,XM-DAC-3-1,10,Danida HUM (Humanitarian Action) - Ministry of Foreign Affairs of Denmark,,"
        ",,DK-CVR-20699310,21,Danish Refugee Council,,,,,,,,,,,,,,,,,,,
drc-activities,DK-CVR-20699310-DK201719,"
      ",,,,4,,2020-06-30,426754,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
